customer_id,city,segment
CUST9668,Hyderabad,Corporate
CUST9669,Rajkot,Small Business
CUST9670,Gurgaon,Consumer
CUST9671,Mysore,Corporate
CUST9672,Hyderabad,Student
CUST9673,Vadodara,Small Business
CUST9674,Jodhpur,Consumer
CUST9675,Chandigarh,Small Business
CUST9676,Jaipur,Student
CUST9677,Ahmedabad,Consumer
CUST9678,Vadodara,Corporate
CUST9679,Gurgaon,Small Business
CUST9680,Lucknow,Consumer
CUST9681,Hyderabad,Small Business
CUST9682,Thane,Small Business
CUST9683,Chandigarh,Student
CUST9684,Nashik,Consumer
CUST9685,Thane,Small Business
CUST9686,Kolkata,Corporate
CUST9687,Gurgaon,Consumer
CUST9688,Madurai,Small Business
CUST9689,Visakhapatnam,Corporate
CUST9690,Noida,Corporate
CUST9691,Vadodara,Student
CUST9692,Trivandrum,Corporate
CUST9693,Bhopal,Corporate
CUST9694,Trivandrum,Consumer
CUST9695,Kanpur,Student
CUST9696,Bhopal,Student
CUST9697,Chandigarh,Consumer
CUST9698,Ahmedabad,Student
CUST9699,Coimbatore,Student
CUST9700,Jodhpur,Consumer
CUST9701,Rajkot,Corporate
CUST9702,Rajkot,Consumer
CUST9703,Vadodara,Student
CUST9704,Hyderabad,Consumer
CUST9705,Mumbai,Consumer
CUST9706,Jodhpur,Student
CUST9707,Chennai,Small Business
CUST9708,Bangalore,Small Business
CUST9709,Vadodara,Small Business
CUST9710,Visakhapatnam,Student
CUST9711,Trivandrum,Small Business
CUST9712,Nagpur,Small Business
CUST9713,Mumbai,Corporate
CUST9714,Thane,Small Business
CUST9715,Noida,Consumer
CUST9716,Vadodara,Student
CUST9717,Madurai,Small Business
CUST9718,Chennai,Small Business
CUST9719,Ahmedabad,Student
CUST9720,Mumbai,Corporate
CUST9721,Lucknow,Small Business
CUST9722,Lucknow,Small Business
CUST9723,Kolkata,Corporate
CUST9724,Delhi,Consumer
CUST9725,Delhi,Corporate
CUST9726,Kanpur,Consumer
CUST9727,Gurgaon,Corporate
CUST9728,Vadodara,Student
CUST9729,Coimbatore,Consumer
CUST9730,Ahmedabad,Student
CUST9731,Coimbatore,Corporate
CUST9732,Surat,Student
CUST9733,Noida,Consumer
CUST9734,Bhopal,Corporate
CUST9735,Gurgaon,Corporate
CUST9736,Jodhpur,Corporate
CUST9737,Jaipur,Student
CUST9738,Bhopal,Consumer
CUST9739,Bangalore,Student
CUST9740,Thane,Small Business
CUST9741,Jaipur,Student
CUST9742,Mumbai,Small Business
CUST9743,Vadodara,Small Business
CUST9744,Bangalore,Corporate
CUST9745,Kochi,Corporate
CUST9746,Jaipur,Corporate
CUST9747,Ahmedabad,Corporate
CUST9748,Bangalore,Student
CUST9749,Chennai,Corporate
CUST9750,Kolkata,Small Business
CUST9751,Nashik,Consumer
CUST9752,Mumbai,Student
CUST9753,Pune,Small Business
CUST9754,Gurgaon,Consumer
CUST9755,Pune,Corporate
CUST9756,Jodhpur,Student
CUST9757,Jodhpur,Corporate
CUST9758,Vadodara,Small Business
CUST9759,Kanpur,Consumer
CUST9760,Mumbai,Small Business
CUST9761,Kochi,Corporate
CUST9762,Gurgaon,Corporate
CUST9763,Madurai,Consumer
CUST9764,Bangalore,Corporate
CUST9765,Delhi,Corporate
CUST9766,Thane,Corporate
CUST9767,Bhopal,Consumer
CUST9768,Chennai,Corporate
CUST9769,Rajkot,Consumer
CUST9770,Jodhpur,Consumer
CUST9771,Lucknow,Student
CUST9772,Bangalore,Consumer
CUST9773,Madurai,Small Business
CUST9774,Madurai,Corporate
CUST9775,Jodhpur,Corporate
CUST9776,Pune,Consumer
CUST9777,Surat,Corporate
CUST9778,Coimbatore,Corporate
CUST9779,Indore,Consumer
CUST9780,Rajkot,Small Business
CUST9781,Jodhpur,Consumer
CUST9782,Ahmedabad,Corporate
CUST9783,Nashik,Corporate
CUST9784,Jodhpur,Student
CUST9785,Mysore,Consumer
CUST9786,Kochi,Student
CUST9787,Nashik,Consumer
CUST9788,Nashik,Corporate
CUST9789,Chennai,Consumer
CUST9790,Patna,Consumer
CUST9791,Chennai,Corporate
CUST9792,Kolkata,Small Business
CUST9793,Visakhapatnam,Corporate
CUST9794,Jaipur,Small Business
CUST9795,Mysore,Small Business
CUST9796,Rajkot,Corporate
CUST9797,Noida,Consumer
CUST9798,Indore,Corporate
CUST9799,Jodhpur,Consumer
CUST9800,Surat,Consumer
CUST9801,Ahmedabad,Consumer
CUST9802,Ahmedabad,Consumer
CUST9803,Kanpur,Corporate
CUST9804,Nagpur,Corporate
CUST9805,Lucknow,Small Business
CUST9806,Visakhapatnam,Consumer
CUST9807,Jaipur,Consumer
CUST9808,Madurai,Corporate
CUST9809,Nashik,Corporate
CUST9810,Kanpur,Consumer
CUST9811,Nagpur,Consumer
CUST9812,Pune,Consumer
CUST9813,Ahmedabad,Small Business
CUST9814,Chandigarh,Consumer
CUST9815,Bangalore,Small Business
CUST9816,Rajkot,Consumer
CUST9817,Coimbatore,Corporate
CUST9818,Patna,Consumer
CUST9819,Rajkot,Corporate
CUST9820,Madurai,Consumer
CUST9821,Mumbai,Consumer
CUST9822,Mysore,Consumer
CUST9823,Bhopal,Corporate
CUST9824,Bhopal,Student
CUST9825,Vadodara,Small Business
CUST9826,Kochi,Small Business
CUST9827,Hyderabad,Corporate
CUST9828,Kolkata,Corporate
CUST9829,Patna,Consumer
CUST9830,Kolkata,Small Business
CUST9831,Trivandrum,Small Business
CUST9832,Nagpur,Small Business
CUST9833,Pune,Corporate
CUST9834,Jodhpur,Consumer
CUST9835,Mumbai,Student
CUST9836,Indore,Consumer
CUST9837,Surat,Small Business
CUST9838,Mumbai,Corporate
CUST9839,Chandigarh,Consumer
CUST9840,Coimbatore,Small Business
CUST9841,Chandigarh,Corporate
CUST9842,Kochi,Student
CUST9843,Noida,Consumer
CUST9844,Kochi,Corporate
CUST9845,Gurgaon,Consumer
CUST9846,Jodhpur,Student
CUST9847,Chandigarh,Consumer
CUST9848,Mysore,Small Business
CUST9849,Kanpur,Small Business
CUST9850,Patna,Corporate
CUST9851,Ahmedabad,Student
CUST9852,Kochi,Small Business
CUST9853,Trivandrum,Corporate
CUST9854,Noida,Student
CUST9855,Mysore,Student
CUST9856,Indore,Small Business
CUST9857,Chennai,Small Business
CUST9858,Rajkot,Consumer
CUST9859,Nagpur,Student
CUST9860,Noida,Small Business
CUST9861,Kochi,Student
CUST9862,Bhopal,Consumer
CUST9863,Kochi,Student
CUST9864,Chennai,Corporate
CUST9865,Bhopal,Corporate
CUST9866,Lucknow,Consumer
CUST9867,Mysore,Student
CUST9868,Indore,Student
CUST9869,Nashik,Corporate
CUST9870,Trivandrum,Consumer
CUST9871,Pune,Corporate
CUST9872,Rajkot,Consumer
CUST9873,Bhopal,Corporate
CUST9874,Bhopal,Corporate
CUST9875,Madurai,Small Business
CUST9876,Thane,Consumer
CUST9877,Mumbai,Corporate
CUST9878,Chandigarh,Small Business
CUST9879,Pune,Corporate
CUST9880,Delhi,Corporate
CUST9881,Nagpur,Corporate
CUST9882,Bhopal,Consumer
CUST9883,Hyderabad,Consumer
CUST9884,Kanpur,Small Business
CUST9885,Chennai,Consumer
CUST9886,Kanpur,Small Business
CUST9887,Mysore,Corporate
CUST9888,Surat,Corporate
CUST9889,Patna,Small Business
CUST9890,Bhopal,Small Business
CUST9891,Thane,Consumer
CUST9892,Hyderabad,Consumer
CUST9893,Kanpur,Consumer
CUST9894,Gurgaon,Corporate
CUST9895,Rajkot,Student
CUST9896,Noida,Student
CUST9897,Thane,Consumer
CUST9898,Gurgaon,Corporate
CUST9899,Noida,Small Business
CUST9900,Coimbatore,Small Business
CUST9901,Indore,Consumer
CUST9902,Delhi,Corporate
CUST9903,Noida,Small Business
CUST9904,Vadodara,Student
CUST9905,Coimbatore,Consumer
CUST9906,Chennai,Corporate
CUST9907,Mysore,Consumer
CUST9908,Thane,Corporate
CUST9909,Mysore,Corporate
CUST9910,Kolkata,Small Business
CUST9911,Bhopal,Corporate
CUST9912,Bhopal,Student
CUST9913,Surat,Consumer
CUST9914,Coimbatore,Small Business
CUST9915,Vadodara,Corporate
CUST9916,Kochi,Small Business
CUST9917,Bhopal,Student
CUST9918,Delhi,Corporate
CUST9919,Patna,Corporate
CUST9920,Pune,Student
CUST9921,Kanpur,Student
CUST9922,Thane,Small Business
CUST9923,Pune,Consumer
CUST9924,Trivandrum,Small Business
CUST9925,Surat,Consumer
CUST9926,Nagpur,Small Business
CUST9927,Thane,Corporate
CUST9928,Delhi,Corporate
CUST9929,Bhopal,Corporate
CUST9930,Surat,Corporate
CUST9931,Chennai,Corporate
CUST9932,Madurai,Consumer
CUST9933,Nashik,Small Business
CUST9934,Surat,Small Business
CUST9935,Nagpur,Corporate
CUST9936,Hyderabad,Student
CUST9937,Surat,Corporate
CUST9938,Nagpur,Student
CUST9939,Gurgaon,Corporate
CUST9940,Patna,Small Business
CUST9941,Indore,Consumer
CUST9942,Hyderabad,Small Business
CUST9943,Kolkata,Corporate
CUST9944,Thane,Student
CUST9945,Bhopal,Corporate
CUST9946,Bhopal,Student
CUST9947,Mumbai,Corporate
CUST9948,Ahmedabad,Corporate
CUST9949,Bangalore,Consumer
CUST9950,Mysore,Small Business
CUST9951,Rajkot,Small Business
CUST9952,Chandigarh,Consumer
CUST9953,Hyderabad,Student
CUST9954,Jaipur,Corporate
CUST9955,Mumbai,Consumer
CUST9956,Thane,Student
CUST9957,Visakhapatnam,Small Business
CUST9958,Trivandrum,Student
CUST9959,Mysore,Student
CUST9960,Coimbatore,Small Business
CUST9961,Chandigarh,Consumer
CUST9962,Jaipur,Corporate
CUST9963,Vadodara,Small Business
CUST9964,Nagpur,Student
CUST9965,Kanpur,Small Business
CUST9966,Rajkot,Consumer
CUST9967,Mumbai,Consumer
CUST9968,Lucknow,Corporate
CUST9969,Lucknow,Student
CUST9970,Mysore,Consumer
CUST9971,Mumbai,Corporate
CUST9972,Coimbatore,Corporate
CUST9973,Mumbai,Corporate
CUST9974,Chennai,Student
CUST9975,Thane,Consumer
CUST9976,Bhopal,Corporate
CUST9977,Nashik,Corporate
CUST9978,Vadodara,Corporate
CUST9979,Kochi,Corporate
CUST9980,Jodhpur,Small Business
CUST9981,Kanpur,Small Business
CUST9982,Chennai,Consumer
CUST9983,Nashik,Small Business
CUST9984,Vadodara,Consumer
CUST9985,Gurgaon,Student
CUST9986,Kolkata,Student
CUST9987,Noida,Consumer
CUST9988,Rajkot,Student
CUST9989,Chandigarh,Student
CUST9990,Noida,Consumer
CUST9991,Chandigarh,Student
CUST9992,Coimbatore,Small Business
CUST9993,Bangalore,Consumer
CUST9994,Vadodara,Corporate
CUST9995,Ahmedabad,Corporate
CUST9996,Bangalore,Corporate
CUST9997,Kolkata,Small Business
CUST9998,Madurai,Consumer
CUST9999,Kanpur,Corporate
CUST10000,Kolkata,Consumer
CUST10001,Gurgaon,Corporate
CUST10002,Jodhpur,Student
CUST10003,Lucknow,Small Business
CUST10004,Coimbatore,Small Business
CUST10005,Gurgaon,Corporate
CUST10006,Jaipur,Student
CUST10007,Pune,Consumer
CUST10008,Delhi,Corporate
CUST10009,Trivandrum,Small Business
CUST10010,Thane,Student
CUST10011,Trivandrum,Small Business
CUST10012,Nagpur,Small Business
CUST10013,Kochi,Corporate
CUST10014,Delhi,Student
CUST10015,Ahmedabad,Corporate
CUST10016,Indore,Student
CUST10017,Coimbatore,Student
CUST10018,Bhopal,Student
CUST10019,Lucknow,Consumer
CUST10020,Bhopal,Small Business
CUST10021,Kanpur,Corporate
CUST10022,Patna,Consumer
CUST10023,Kochi,Consumer
CUST10024,Hyderabad,Small Business
CUST10025,Pune,Corporate
CUST10026,Delhi,Small Business
CUST10027,Thane,Student
CUST10028,Thane,Consumer
CUST10029,Surat,Student
CUST10030,Chandigarh,Student
CUST10031,Patna,Consumer
CUST10032,Bhopal,Consumer
CUST10033,Kanpur,Corporate
CUST10034,Rajkot,Consumer
CUST10035,Gurgaon,Student
CUST10036,Trivandrum,Corporate
CUST10037,Coimbatore,Small Business
CUST10038,Mumbai,Small Business
CUST10039,Visakhapatnam,Small Business
CUST10040,Nashik,Corporate
CUST10041,Noida,Corporate
CUST10042,Bangalore,Consumer
CUST10043,Bangalore,Student
CUST10044,Mysore,Consumer
CUST10045,Thane,Small Business
CUST10046,Kochi,Student
CUST10047,Bhopal,Student
CUST10048,Gurgaon,Consumer
CUST10049,Gurgaon,Small Business
CUST10050,Patna,Student
CUST10051,Kolkata,Consumer
CUST10052,Kochi,Student
CUST10053,Delhi,Consumer
CUST10054,Vadodara,Student
CUST10055,Bangalore,Student
CUST10056,Pune,Consumer
CUST10057,Pune,Small Business
CUST10058,Jodhpur,Consumer
CUST10059,Kochi,Consumer
CUST10060,Coimbatore,Student
CUST10061,Bangalore,Student
CUST10062,Surat,Small Business
CUST10063,Madurai,Student
CUST10064,Nashik,Corporate
CUST10065,Kanpur,Student
CUST10066,Coimbatore,Corporate
CUST10067,Coimbatore,Small Business
CUST10068,Rajkot,Student
CUST10069,Delhi,Small Business
CUST10070,Surat,Corporate
CUST10071,Vadodara,Student
CUST10072,Indore,Small Business
CUST10073,Chennai,Student
CUST10074,Bangalore,Small Business
CUST10075,Pune,Consumer
CUST10076,Nagpur,Small Business
CUST10077,Gurgaon,Consumer
CUST10078,Lucknow,Corporate
CUST10079,Nagpur,Student
CUST10080,Madurai,Small Business
CUST10081,Noida,Small Business
CUST10082,Rajkot,Small Business
CUST10083,Ahmedabad,Consumer
CUST10084,Coimbatore,Student
CUST10085,Ahmedabad,Corporate
CUST10086,Nagpur,Consumer
CUST10087,Gurgaon,Consumer
CUST10088,Vadodara,Student
CUST10089,Gurgaon,Small Business
CUST10090,Kolkata,Student
CUST10091,Indore,Consumer
CUST10092,Vadodara,Student
CUST10093,Noida,Small Business
CUST10094,Indore,Small Business
CUST10095,Trivandrum,Small Business
CUST10096,Noida,Consumer
CUST10097,Visakhapatnam,Student
CUST10098,Hyderabad,Student
CUST10099,Bhopal,Corporate
CUST10100,Ahmedabad,Student
CUST10101,Ahmedabad,Corporate
CUST10102,Pune,Corporate
CUST10103,Vadodara,Small Business
CUST10104,Thane,Corporate
CUST10105,Noida,Small Business
CUST10106,Kochi,Consumer
CUST10107,Madurai,Corporate
CUST10108,Chandigarh,Small Business
CUST10109,Noida,Consumer
CUST10110,Bangalore,Consumer
CUST10111,Madurai,Consumer
CUST10112,Jodhpur,Consumer
CUST10113,Rajkot,Corporate
CUST10114,Mumbai,Consumer
CUST10115,Ahmedabad,Consumer
CUST10116,Thane,Corporate
CUST10117,Noida,Student
CUST10118,Bangalore,Student
CUST10119,Bangalore,Small Business
CUST10120,Hyderabad,Corporate
CUST10121,Chandigarh,Consumer
CUST10122,Ahmedabad,Corporate
CUST10123,Trivandrum,Student
CUST10124,Visakhapatnam,Corporate
CUST10125,Vadodara,Student
CUST10126,Jodhpur,Small Business
CUST10127,Visakhapatnam,Small Business
CUST10128,Kochi,Consumer
CUST10129,Surat,Consumer
CUST10130,Visakhapatnam,Small Business
CUST10131,Thane,Corporate
CUST10132,Madurai,Student
CUST10133,Chandigarh,Student
CUST10134,Indore,Corporate
CUST10135,Kochi,Corporate
CUST10136,Kochi,Small Business
CUST10137,Nashik,Corporate
CUST10138,Patna,Corporate
CUST10139,Lucknow,Student
CUST10140,Nashik,Small Business
CUST10141,Thane,Student
CUST10142,Nagpur,Small Business
CUST10143,Nagpur,Student
CUST10144,Visakhapatnam,Student
CUST10145,Hyderabad,Corporate
CUST10146,Ahmedabad,Student
CUST10147,Ahmedabad,Consumer
CUST10148,Chandigarh,Student
CUST10149,Coimbatore,Consumer
CUST10150,Noida,Student
CUST10151,Kanpur,Small Business
CUST10152,Ahmedabad,Student
CUST10153,Chennai,Student
CUST10154,Hyderabad,Small Business
CUST10155,Bhopal,Corporate
CUST10156,Nashik,Small Business
CUST10157,Indore,Student
CUST10158,Bangalore,Corporate
CUST10159,Delhi,Corporate
CUST10160,Lucknow,Corporate
CUST10161,Mysore,Student
CUST10162,Bangalore,Student
CUST10163,Surat,Corporate
CUST10164,Hyderabad,Small Business
CUST10165,Ahmedabad,Student
CUST10166,Indore,Student
CUST10167,Pune,Corporate
CUST10168,Jaipur,Corporate
CUST10169,Hyderabad,Student
CUST10170,Pune,Corporate
CUST10171,Indore,Corporate
CUST10172,Kochi,Small Business
CUST10173,Jodhpur,Corporate
CUST10174,Jodhpur,Corporate
CUST10175,Vadodara,Student
CUST10176,Kolkata,Small Business
CUST10177,Rajkot,Student
CUST10178,Thane,Small Business
CUST10179,Rajkot,Student
CUST10180,Bhopal,Small Business
CUST10181,Thane,Corporate
CUST10182,Vadodara,Student
CUST10183,Trivandrum,Corporate
CUST10184,Jaipur,Small Business
CUST10185,Jaipur,Corporate
CUST10186,Madurai,Small Business
CUST10187,Trivandrum,Small Business
CUST10188,Madurai,Small Business
CUST10189,Noida,Student
CUST10190,Hyderabad,Corporate
CUST10191,Noida,Consumer
CUST10192,Surat,Small Business
CUST10193,Trivandrum,Small Business
CUST10194,Trivandrum,Student
CUST10195,Rajkot,Corporate
CUST10196,Visakhapatnam,Small Business
CUST10197,Kochi,Student
CUST10198,Noida,Small Business
CUST10199,Hyderabad,Corporate
CUST10200,Madurai,Consumer
CUST10201,Coimbatore,Corporate
CUST10202,Nashik,Corporate
CUST10203,Lucknow,Student
CUST10204,Gurgaon,Corporate
CUST10205,Chandigarh,Small Business
CUST10206,Bangalore,Consumer
CUST10207,Chandigarh,Small Business
CUST10208,Surat,Corporate
CUST10209,Delhi,Small Business
CUST10210,Jodhpur,Consumer
CUST10211,Surat,Student
CUST10212,Hyderabad,Corporate
CUST10213,Gurgaon,Student
CUST10214,Trivandrum,Small Business
CUST10215,Ahmedabad,Small Business
CUST10216,Coimbatore,Student
CUST10217,Indore,Small Business
CUST10218,Indore,Consumer
CUST10219,Kanpur,Small Business
CUST10220,Jaipur,Small Business
CUST10221,Rajkot,Small Business
CUST10222,Indore,Small Business
CUST10223,Madurai,Small Business
CUST10224,Hyderabad,Consumer
CUST10225,Gurgaon,Small Business
CUST10226,Ahmedabad,Consumer
CUST10227,Surat,Small Business
CUST10228,Coimbatore,Corporate
CUST10229,Chennai,Small Business
CUST10230,Gurgaon,Consumer
CUST10231,Kolkata,Consumer
CUST10232,Thane,Student
CUST10233,Ahmedabad,Consumer
CUST10234,Kochi,Small Business
CUST10235,Kanpur,Corporate
CUST10236,Bhopal,Student
CUST10237,Visakhapatnam,Corporate
CUST10238,Madurai,Corporate
CUST10239,Ahmedabad,Corporate
CUST10240,Delhi,Student
CUST10241,Mumbai,Small Business
CUST10242,Mumbai,Consumer
CUST10243,Delhi,Student
CUST10244,Thane,Student
CUST10245,Noida,Consumer
CUST10246,Pune,Consumer
CUST10247,Kanpur,Corporate
CUST10248,Mysore,Small Business
CUST10249,Kochi,Small Business
CUST10250,Kochi,Corporate
CUST10251,Chandigarh,Student
CUST10252,Coimbatore,Corporate
CUST10253,Coimbatore,Small Business
CUST10254,Noida,Student
CUST10255,Jaipur,Corporate
CUST10256,Mumbai,Consumer
CUST10257,Chennai,Corporate
CUST10258,Patna,Corporate
CUST10259,Nagpur,Corporate
CUST10260,Lucknow,Student
CUST10261,Nashik,Small Business
CUST10262,Chandigarh,Corporate
CUST10263,Indore,Small Business
CUST10264,Delhi,Corporate
CUST10265,Kanpur,Small Business
CUST10266,Lucknow,Small Business
CUST10267,Coimbatore,Corporate
CUST10268,Visakhapatnam,Student
CUST10269,Nagpur,Small Business
CUST10270,Madurai,Consumer
CUST10271,Patna,Corporate
CUST10272,Gurgaon,Student
CUST10273,Vadodara,Small Business
CUST10274,Gurgaon,Student
CUST10275,Indore,Corporate
CUST10276,Kochi,Corporate
CUST10277,Nashik,Small Business
CUST10278,Gurgaon,Consumer
CUST10279,Pune,Corporate
CUST10280,Jaipur,Corporate
CUST10281,Kochi,Consumer
CUST10282,Jodhpur,Corporate
CUST10283,Thane,Small Business
CUST10284,Coimbatore,Student
CUST10285,Thane,Small Business
CUST10286,Lucknow,Small Business
CUST10287,Mysore,Corporate
CUST10288,Madurai,Corporate
CUST10289,Visakhapatnam,Student
CUST10290,Rajkot,Corporate
CUST10291,Pune,Consumer
CUST10292,Patna,Small Business
CUST10293,Madurai,Small Business
CUST10294,Rajkot,Consumer
CUST10295,Pune,Small Business
CUST10296,Kolkata,Student
CUST10297,Madurai,Corporate
CUST10298,Vadodara,Consumer
CUST10299,Kanpur,Small Business
CUST10300,Jaipur,Corporate
CUST10301,Pune,Consumer
CUST10302,Mysore,Student
CUST10303,Lucknow,Corporate
CUST10304,Pune,Corporate
CUST10305,Ahmedabad,Corporate
CUST10306,Jaipur,Student
CUST10307,Nashik,Consumer
CUST10308,Madurai,Student
CUST10309,Jodhpur,Consumer
CUST10310,Pune,Corporate
CUST10311,Bangalore,Corporate
CUST10312,Jaipur,Corporate
CUST10313,Gurgaon,Student
CUST10314,Bangalore,Small Business
CUST10315,Pune,Small Business
CUST10316,Coimbatore,Consumer
CUST10317,Indore,Small Business
CUST10318,Mysore,Corporate
CUST10319,Noida,Student
CUST10320,Mysore,Corporate
CUST10321,Madurai,Student
CUST10322,Hyderabad,Consumer
CUST10323,Gurgaon,Student
CUST10324,Thane,Consumer
CUST10325,Coimbatore,Corporate
CUST10326,Bhopal,Student
CUST10327,Nagpur,Small Business
CUST10328,Jodhpur,Student
CUST10329,Bhopal,Corporate
CUST10330,Delhi,Corporate
CUST10331,Vadodara,Consumer
CUST10332,Vadodara,Consumer
CUST10333,Jaipur,Student
CUST10334,Rajkot,Student
CUST10335,Delhi,Consumer
CUST10336,Visakhapatnam,Consumer
CUST10337,Rajkot,Small Business
CUST10338,Kochi,Student
CUST10339,Hyderabad,Small Business
CUST10340,Ahmedabad,Student
CUST10341,Visakhapatnam,Student
CUST10342,Kanpur,Consumer
CUST10343,Jodhpur,Corporate
CUST10344,Mysore,Consumer
CUST10345,Coimbatore,Student
CUST10346,Thane,Small Business
CUST10347,Jodhpur,Small Business
CUST10348,Nagpur,Consumer
CUST10349,Kanpur,Consumer
CUST10350,Kochi,Corporate
CUST10351,Visakhapatnam,Corporate
CUST10352,Noida,Student
CUST10353,Bangalore,Corporate
CUST10354,Chennai,Student
CUST10355,Jodhpur,Student
CUST10356,Kanpur,Small Business
CUST10357,Bangalore,Consumer
CUST10358,Vadodara,Consumer
CUST10359,Patna,Student
CUST10360,Delhi,Student
CUST10361,Thane,Student
CUST10362,Chennai,Corporate
CUST10363,Lucknow,Corporate
CUST10364,Vadodara,Corporate
CUST10365,Nagpur,Corporate
CUST10366,Vadodara,Corporate
CUST10367,Nashik,Consumer
CUST10368,Hyderabad,Corporate
CUST10369,Patna,Corporate
CUST10370,Hyderabad,Consumer
CUST10371,Visakhapatnam,Student
CUST10372,Nagpur,Small Business
CUST10373,Kolkata,Corporate
CUST10374,Chennai,Small Business
CUST10375,Noida,Consumer
CUST10376,Surat,Consumer
CUST10377,Indore,Consumer
CUST10378,Pune,Corporate
CUST10379,Patna,Student
CUST10380,Visakhapatnam,Consumer
CUST10381,Trivandrum,Consumer
CUST10382,Chennai,Corporate
CUST10383,Kochi,Consumer
CUST10384,Jaipur,Consumer
CUST10385,Mumbai,Consumer
CUST10386,Patna,Corporate
CUST10387,Trivandrum,Corporate
CUST10388,Bhopal,Consumer
CUST10389,Thane,Corporate
CUST10390,Mumbai,Corporate
CUST10391,Nashik,Corporate
CUST10392,Gurgaon,Student
CUST10393,Surat,Consumer
CUST10394,Kolkata,Small Business
CUST10395,Bhopal,Student
CUST10396,Kanpur,Corporate
CUST10397,Surat,Corporate
CUST10398,Kolkata,Corporate
CUST10399,Noida,Student
CUST10400,Trivandrum,Student
CUST10401,Delhi,Small Business
CUST10402,Chandigarh,Student
CUST10403,Patna,Student
CUST10404,Mumbai,Small Business
CUST10405,Chennai,Student
CUST10406,Gurgaon,Student
CUST10407,Madurai,Student
CUST10408,Mysore,Corporate
CUST10409,Kanpur,Student
CUST10410,Thane,Consumer
CUST10411,Patna,Corporate
CUST10412,Nashik,Corporate
CUST10413,Madurai,Consumer
CUST10414,Rajkot,Consumer
CUST10415,Mumbai,Consumer
CUST10416,Mysore,Student
CUST10417,Pune,Corporate
CUST10418,Visakhapatnam,Corporate
CUST10419,Delhi,Corporate
CUST10420,Chennai,Student
CUST10421,Indore,Consumer
CUST10422,Patna,Small Business
CUST10423,Gurgaon,Student
CUST10424,Vadodara,Student
CUST10425,Ahmedabad,Corporate
CUST10426,Nashik,Consumer
CUST10427,Mumbai,Small Business
CUST10428,Kochi,Corporate
CUST10429,Bangalore,Consumer
CUST10430,Indore,Consumer
CUST10431,Lucknow,Corporate
CUST10432,Patna,Corporate
CUST10433,Vadodara,Consumer
CUST10434,Mysore,Corporate
CUST10435,Chandigarh,Small Business
CUST10436,Surat,Consumer
CUST10437,Mysore,Small Business
CUST10438,Gurgaon,Corporate
CUST10439,Patna,Student
CUST10440,Ahmedabad,Small Business
CUST10441,Surat,Small Business
CUST10442,Madurai,Small Business
CUST10443,Visakhapatnam,Student
CUST10444,Bhopal,Consumer
CUST10445,Kolkata,Student
CUST10446,Kanpur,Small Business
CUST10447,Ahmedabad,Small Business
CUST10448,Patna,Student
CUST10449,Noida,Small Business
CUST10450,Coimbatore,Student
CUST10451,Kanpur,Corporate
CUST10452,Bangalore,Consumer
CUST10453,Mysore,Student
CUST10454,Jaipur,Student
CUST10455,Gurgaon,Consumer
CUST10456,Surat,Corporate
CUST10457,Gurgaon,Small Business
CUST10458,Chennai,Student
CUST10459,Vadodara,Small Business
CUST10460,Lucknow,Small Business
CUST10461,Kolkata,Small Business
CUST10462,Nashik,Student
CUST10463,Chennai,Corporate
CUST10464,Rajkot,Small Business
CUST10465,Kanpur,Small Business
CUST10466,Gurgaon,Consumer
CUST10467,Jodhpur,Student
CUST10468,Bangalore,Student
CUST10469,Madurai,Consumer
CUST10470,Kochi,Consumer
CUST10471,Coimbatore,Student
CUST10472,Kochi,Consumer
CUST10473,Gurgaon,Small Business
CUST10474,Surat,Corporate
CUST10475,Rajkot,Consumer
CUST10476,Vadodara,Small Business
CUST10477,Mumbai,Small Business
CUST10478,Lucknow,Corporate
CUST10479,Trivandrum,Consumer
CUST10480,Coimbatore,Corporate
CUST10481,Indore,Student
CUST10482,Rajkot,Small Business
CUST10483,Chandigarh,Small Business
CUST10484,Delhi,Small Business
CUST10485,Nashik,Corporate
CUST10486,Kanpur,Corporate
CUST10487,Ahmedabad,Small Business
CUST10488,Hyderabad,Student
CUST10489,Jodhpur,Consumer
CUST10490,Surat,Consumer
CUST10491,Kolkata,Student
CUST10492,Patna,Small Business
CUST10493,Nashik,Consumer
CUST10494,Chennai,Consumer
CUST10495,Kanpur,Student
CUST10496,Pune,Corporate
CUST10497,Rajkot,Small Business
CUST10498,Chennai,Student
CUST10499,Mumbai,Student
CUST10500,Vadodara,Consumer
CUST10501,Vadodara,Corporate
CUST10502,Rajkot,Consumer
CUST10503,Kanpur,Student
CUST10504,Chennai,Corporate
CUST10505,Jaipur,Corporate
CUST10506,Noida,Student
CUST10507,Kanpur,Corporate
CUST10508,Ahmedabad,Student
CUST10509,Chennai,Student
CUST10510,Madurai,Student
CUST10511,Chandigarh,Corporate
CUST10512,Madurai,Consumer
CUST10513,Jaipur,Small Business
CUST10514,Thane,Corporate
CUST10515,Madurai,Corporate
CUST10516,Mumbai,Corporate
CUST10517,Patna,Small Business
CUST10518,Thane,Consumer
CUST10519,Coimbatore,Corporate
CUST10520,Kanpur,Student
CUST10521,Jodhpur,Student
CUST10522,Ahmedabad,Student
CUST10523,Gurgaon,Corporate
CUST10524,Kochi,Student
CUST10525,Nagpur,Consumer
