order_id,customer_id,product_id,quantity,price,order_date,city,segment
136122,CUST03646,1109,1,3322,2026-02-24 12:20:19,Raipur,Small Business
136123,CUST23774,1058,1,5470,2025-08-26 21:44:31,Mangalore,Small Business
136124,CUST05189,1010,1,43170,2025-12-10 10:17:11,Surat,Corporate
136125,CUST13852,1011,1,75555,2025-11-25 13:10:39,Ludhiana,Student
136126,CUST02151,1025,3,52038,2026-01-29 10:15:05,Raipur,Corporate
136127,CUST00106,1154,1,934,2026-01-14 18:10:50,Jodhpur,Consumer
136128,CUST17400,1045,2,7406,2026-01-31 19:38:28,Nashik,Consumer
136129,CUST02733,1058,1,5562,2025-08-05 21:11:25,Kanpur,Small Business
136130,CUST11497,1092,2,19439,2025-03-31 23:11:13,Mumbai,Corporate
136131,CUST15614,1033,1,47066,2025-05-22 10:44:38,Ahmedabad,Small Business
136132,CUST18290,1039,1,54679,2025-07-10 19:50:59,Madurai,Small Business
136133,CUST10599,1004,1,38187,2026-01-16 21:28:40,Surat,Consumer
136134,CUST08680,1011,1,71647,2025-03-20 17:15:57,Patna,Small Business
136135,CUST05838,1013,2,62760,2025-03-16 19:01:02,Ahmedabad,Consumer
136136,CUST02473,1001,1,61406,2025-11-22 18:35:28,Bengaluru,Consumer
136137,CUST19938,1027,2,62719,2025-05-11 18:25:23,Thane,Student
136138,CUST02541,1144,1,21759,2025-08-03 19:00:04,Nagpur,Consumer
136139,CUST19416,1004,3,36119,2025-12-15 12:33:04,Thane,Small Business
136140,CUST23435,1016,1,45142,2025-11-18 19:37:50,Madurai,Small Business
136141,CUST09736,1117,2,6925,2025-11-07 19:17:33,Vadodara,Small Business
136142,CUST14060,1023,2,75985,2025-04-20 16:12:24,Ranchi,Student
136143,CUST08639,1026,2,35242,2025-09-27 11:18:57,Raipur,Student
136144,CUST23683,1013,2,62295,2025-06-25 17:59:27,Ludhiana,Corporate
136145,CUST03049,1051,3,2138,2025-07-08 15:06:53,Chennai,Small Business
136146,CUST14381,1131,2,11469,2025-09-14 18:45:40,Ranchi,Consumer
136147,CUST06313,1092,1,20946,2025-03-17 01:07:28,Ranchi,Small Business
136148,CUST00068,1084,2,14615,2025-12-15 21:32:41,Vadodara,Consumer
136149,CUST21171,1101,2,1385,2025-04-01 17:16:35,Nagpur,Student
136150,CUST17708,1118,1,9829,2025-12-21 11:20:28,Bhopal,Student
136151,CUST16662,1060,1,7010,2026-02-03 12:50:25,Nagpur,Small Business
136152,CUST19833,1116,1,4715,2025-09-03 12:40:58,Bengaluru,Student
136153,CUST03482,1107,1,3162,2025-05-30 11:58:42,Surat,Corporate
136154,CUST11098,1089,1,18843,2025-12-24 10:44:58,Ahmedabad,Student
136155,CUST01239,1046,1,3921,2025-04-21 19:57:20,Ahmedabad,Corporate
136156,CUST10438,1020,1,42579,2025-08-06 11:31:30,Raipur,Small Business
136157,CUST15887,1004,1,35248,2025-05-19 18:06:16,Kanpur,Corporate
136158,CUST21544,1052,1,3350,2025-07-17 07:50:38,Thane,Consumer
136159,CUST18671,1044,1,1325,2025-08-20 17:38:06,Chennai,Corporate
136160,CUST06629,1010,1,42192,2025-05-18 12:45:02,Kochi,Student
136161,CUST22666,1061,3,5784,2026-02-08 11:18:13,Indore,Corporate
136162,CUST18771,1072,1,4114,2025-07-11 18:14:32,Ranchi,Student
136163,CUST24983,1027,3,65311,2025-06-16 04:14:37,Ludhiana,Small Business
136164,CUST01835,1020,1,41617,2025-09-03 15:12:47,Nashik,Small Business
136165,CUST18505,1049,3,6222,2025-12-15 12:16:53,Chennai,Small Business
136166,CUST11877,1051,3,2238,2025-08-16 14:14:30,Mumbai,Corporate
136167,CUST23496,1020,1,42526,2025-03-21 11:22:18,Mumbai,Consumer
136168,CUST17164,1032,1,11195,2025-11-26 18:11:20,Delhi,Consumer
136169,CUST19516,1002,1,48225,2025-04-02 12:21:24,Mangalore,Consumer
136170,CUST04270,1069,1,4180,2025-07-04 15:22:51,Bhopal,Student
136171,CUST22035,1147,1,633,2025-05-09 12:32:50,Surat,Student
136172,CUST11594,1009,1,11606,2025-12-31 11:56:19,Varanasi,Consumer
136173,CUST07824,1158,1,2843,2025-06-28 12:45:06,Surat,Small Business
136174,CUST20195,1060,3,7197,2025-12-10 18:21:01,Coimbatore,Small Business
136175,CUST09243,1006,1,11231,2025-07-18 12:17:05,Mysore,Student
136176,CUST15480,1040,1,2025,2026-01-05 09:26:19,Varanasi,Corporate
136177,CUST06044,1069,1,4161,2025-09-02 09:42:13,Ahmedabad,Student
136178,CUST02521,1048,1,5391,2026-01-12 12:32:40,Bengaluru,Small Business
136179,CUST12515,1071,1,2326,2025-06-08 12:20:58,Noida,Corporate
136180,CUST07924,1085,1,18570,2025-10-31 17:34:30,Surat,Consumer
136181,CUST09671,1020,1,42956,2025-07-11 20:29:35,Nashik,Student
136182,CUST21980,1029,1,33992,2025-05-11 17:57:02,Hyderabad,Student
136183,CUST21444,1014,1,56230,2025-09-20 18:05:10,Thane,Corporate
136184,CUST12712,1051,1,2215,2025-08-21 12:09:58,Noida,Student
136185,CUST17708,1159,2,4227,2025-12-25 01:51:13,Bhopal,Student
136186,CUST08209,1003,2,36364,2025-06-05 21:56:26,Mangalore,Corporate
136187,CUST23958,1070,2,6174,2025-06-27 12:01:07,Kolkata,Small Business
136188,CUST21649,1054,1,4345,2025-11-27 20:20:14,Vadodara,Corporate
136189,CUST21181,1048,2,5104,2025-12-30 21:39:58,Mumbai,Corporate
136190,CUST20351,1099,2,1228,2025-08-17 12:57:21,Lucknow,Corporate
136191,CUST22143,1096,1,1560,2025-09-09 15:18:45,Hyderabad,Student
136192,CUST22324,1084,1,16621,2025-06-16 10:05:25,Pune,Consumer
136193,CUST00418,1022,2,17819,2026-02-22 17:59:44,Vadodara,Student
136194,CUST06421,1002,1,50727,2025-06-08 12:08:49,Ranchi,Consumer
136195,CUST02489,1008,2,19316,2025-04-10 21:31:32,Raipur,Corporate
136196,CUST24021,1054,2,4191,2025-12-08 02:02:24,Raipur,Small Business
136197,CUST05138,1136,1,13469,2025-11-18 09:21:18,Nagpur,Student
136198,CUST23213,1065,1,2974,2025-07-02 03:13:53,Lucknow,Consumer
136199,CUST06340,1126,1,5717,2025-04-21 18:50:43,Ranchi,Small Business
136200,CUST24549,1034,2,63525,2025-06-05 12:28:42,Mysore,Small Business
136201,CUST06964,1153,2,687,2025-11-05 12:49:35,Kochi,Consumer
136202,CUST04041,1008,2,19451,2025-03-22 21:09:03,Visakhapatnam,Corporate
136203,CUST21149,1021,2,29968,2025-12-04 19:45:07,Kochi,Consumer
136204,CUST11062,1107,1,3234,2025-11-19 19:12:51,Patna,Corporate
136205,CUST13374,1114,1,15784,2025-03-29 18:54:15,Ranchi,Small Business
136206,CUST23044,1077,1,7901,2025-12-06 19:37:09,Ludhiana,Corporate
136207,CUST04928,1054,1,3978,2026-01-19 12:15:42,Mysore,Corporate
136208,CUST02979,1048,1,5332,2025-07-03 10:41:20,Jaipur,Consumer
136209,CUST03441,1074,1,16441,2025-12-12 11:40:05,Mumbai,Consumer
136210,CUST00850,1025,2,51612,2025-06-20 20:14:29,Raipur,Corporate
136211,CUST02516,1042,1,5217,2026-02-25 18:55:33,Varanasi,Student
136212,CUST12772,1065,2,3215,2025-04-19 04:01:28,Noida,Student
136213,CUST03852,1074,1,18635,2025-10-23 19:42:04,Jodhpur,Small Business
136214,CUST15023,1014,3,59953,2025-11-22 18:41:43,Mangalore,Corporate
136215,CUST02357,1106,1,3789,2026-01-06 18:02:47,Visakhapatnam,Small Business
136216,CUST04210,1020,1,40041,2025-11-22 00:17:18,Nashik,Consumer
136217,CUST07162,1022,2,16473,2025-07-05 18:25:49,Visakhapatnam,Student
136218,CUST10524,1016,1,43102,2025-04-28 18:54:31,Varanasi,Corporate
136219,CUST00480,1017,2,14142,2025-04-26 18:22:03,Noida,Corporate
136220,CUST12570,1022,1,17101,2025-04-12 19:07:29,Patna,Student
136221,CUST23049,1147,1,638,2025-06-09 11:28:29,Pune,Consumer
136222,CUST15694,1124,2,25134,2025-12-26 16:37:24,Visakhapatnam,Student
136223,CUST17839,1063,1,7422,2025-07-25 11:30:26,Varanasi,Student
136224,CUST08215,1089,1,20675,2025-12-19 21:46:43,Ahmedabad,Small Business
136225,CUST02678,1101,1,1398,2025-07-19 19:14:19,Varanasi,Corporate
136226,CUST24760,1052,1,3305,2025-07-26 11:19:01,Nagpur,Small Business
136227,CUST05196,1158,1,2828,2025-06-10 13:53:27,Raipur,Corporate
136228,CUST13964,1073,1,1884,2025-09-13 19:48:12,Varanasi,Small Business
136229,CUST07568,1102,1,3738,2025-10-03 03:36:34,Indore,Corporate
136230,CUST20423,1033,1,45283,2026-01-30 17:11:20,Faridabad,Small Business
136231,CUST17708,1026,1,34432,2025-07-09 09:49:29,Bhopal,Student
136232,CUST03268,1019,1,37009,2025-05-10 17:00:44,Coimbatore,Corporate
136233,CUST16397,1102,1,3705,2025-07-13 18:05:51,Surat,Consumer
136234,CUST20433,1142,1,6645,2025-06-23 05:14:07,Faridabad,Small Business
136235,CUST03391,1009,1,11471,2025-06-18 11:58:05,Nagpur,Corporate
136236,CUST22472,1022,1,17526,2025-10-20 19:34:25,Kochi,Consumer
136237,CUST22345,1126,1,5776,2025-09-25 11:07:13,Nashik,Consumer
136238,CUST03052,1024,1,65257,2025-09-06 19:04:55,Raipur,Student
136239,CUST12285,1071,2,2164,2025-11-02 10:19:47,Mysore,Small Business
136240,CUST14842,1018,1,60431,2026-03-07 11:23:56,Patna,Student
136241,CUST07498,1139,2,10952,2025-10-13 21:22:12,Thane,Corporate
136242,CUST01943,1147,3,612,2026-01-08 21:37:32,Surat,Small Business
136243,CUST24976,1014,1,55553,2025-04-25 20:33:32,Delhi,Small Business
136244,CUST21755,1037,1,61608,2025-04-01 12:46:32,Nashik,Small Business
136245,CUST23500,1026,2,33455,2025-06-03 18:21:10,Mangalore,Corporate
136246,CUST15945,1051,2,2228,2025-12-19 20:58:10,Noida,Small Business
136247,CUST17708,1004,1,35399,2025-09-03 17:14:01,Bhopal,Student
136248,CUST21458,1036,1,66490,2025-07-13 18:10:45,Kochi,Small Business
136249,CUST20086,1141,3,5675,2025-12-30 08:41:36,Lucknow,Small Business
136250,CUST12809,1053,3,4124,2025-10-03 19:03:24,Jodhpur,Consumer
136251,CUST17799,1126,2,5839,2026-01-26 21:43:36,Mysore,Small Business
136252,CUST17668,1013,1,59938,2025-10-24 12:43:59,Kolkata,Corporate
136253,CUST01324,1055,1,1227,2025-11-05 10:56:19,Chennai,Small Business
136254,CUST11352,1002,2,50936,2025-10-02 17:56:03,Mysore,Consumer
136255,CUST20271,1059,1,5681,2026-01-10 21:00:56,Chandigarh,Student
136256,CUST15824,1109,1,3352,2025-06-23 10:19:59,Faridabad,Corporate
136257,CUST09025,1015,1,60519,2025-06-25 07:20:06,Surat,Corporate
136258,CUST08336,1059,2,5370,2025-12-30 19:20:10,Chennai,Corporate
136259,CUST07453,1041,1,6181,2026-02-01 19:22:06,Mumbai,Student
136260,CUST16346,1045,1,7555,2025-09-20 21:03:31,Bengaluru,Student
136261,CUST12242,1162,1,2358,2025-05-10 12:53:59,Hyderabad,Corporate
136262,CUST15480,1090,2,13626,2025-05-21 20:36:40,Varanasi,Corporate
136263,CUST17943,1159,2,4032,2026-01-18 10:46:09,Nashik,Small Business
136264,CUST21857,1165,2,4221,2025-12-15 10:26:47,Nashik,Student
136265,CUST14834,1036,1,63267,2025-07-07 18:26:38,Jaipur,Student
136266,CUST18457,1065,1,3038,2025-12-10 12:58:33,Pune,Small Business
136267,CUST20509,1153,2,695,2025-06-01 12:47:50,Mysore,Corporate
136268,CUST11346,1064,3,3678,2026-01-10 21:56:42,Vadodara,Consumer
136269,CUST05173,1044,1,1328,2025-10-14 18:43:18,Nashik,Student
136270,CUST02581,1016,1,41145,2025-07-08 18:35:24,Mumbai,Corporate
136271,CUST14074,1087,2,9053,2025-05-23 21:51:23,Thane,Small Business
136272,CUST10715,1145,1,18815,2025-05-26 10:30:52,Varanasi,Consumer
136273,CUST08031,1060,2,6749,2026-01-21 11:43:52,Coimbatore,Consumer
136274,CUST06828,1049,1,6102,2025-11-17 16:44:24,Nashik,Small Business
136275,CUST24703,1015,1,60076,2025-11-25 11:29:45,Kolkata,Small Business
136276,CUST01851,1165,1,4107,2025-08-03 19:54:26,Pune,Consumer
136277,CUST02599,1047,1,6964,2025-11-08 20:02:35,Faridabad,Student
136278,CUST22508,1062,1,3263,2025-09-14 17:09:07,Mumbai,Student
136279,CUST13128,1023,1,72058,2025-05-29 10:45:53,Kolkata,Small Business
136280,CUST14742,1002,1,50979,2025-12-09 21:13:21,Ranchi,Corporate
136281,CUST17591,1002,2,56181,2025-12-19 19:30:15,Pune,Consumer
136282,CUST19631,1011,1,79033,2026-02-06 02:25:20,Coimbatore,Student
136283,CUST05187,1044,2,1384,2025-04-09 10:57:03,Varanasi,Consumer
136284,CUST10209,1103,1,678,2025-06-23 13:17:26,Thane,Student
136285,CUST10194,1027,2,64665,2025-08-15 20:15:49,Mangalore,Corporate
136286,CUST00134,1010,1,42721,2025-10-29 19:28:42,Coimbatore,Small Business
136287,CUST13215,1069,1,3916,2026-02-07 20:07:27,Mumbai,Student
136288,CUST03194,1024,1,65878,2026-01-31 19:44:45,Mysore,Student
136289,CUST21417,1026,2,35089,2025-10-08 11:00:44,Jodhpur,Small Business
136290,CUST05477,1070,1,6147,2025-11-21 04:11:42,Varanasi,Consumer
136291,CUST10506,1026,3,35861,2025-11-25 21:54:41,Nagpur,Student
136292,CUST16169,1116,1,4724,2025-04-06 17:19:33,Mangalore,Consumer
136293,CUST02988,1099,1,1137,2025-03-13 12:42:29,Visakhapatnam,Small Business
136294,CUST07432,1135,1,7624,2025-05-23 11:42:31,Mumbai,Corporate
136295,CUST01685,1122,1,19356,2025-05-26 17:06:07,Delhi,Corporate
136296,CUST10844,1035,1,8972,2025-08-09 17:35:34,Varanasi,Small Business
136297,CUST22307,1067,1,3379,2025-05-24 11:33:31,Jodhpur,Consumer
136298,CUST21070,1001,1,56931,2025-05-30 20:37:42,Jaipur,Small Business
136299,CUST17954,1074,1,16961,2025-09-02 10:04:31,Noida,Small Business
136300,CUST24115,1059,2,5423,2025-12-22 11:30:42,Ahmedabad,Student
136301,CUST24796,1137,1,1794,2025-05-29 18:13:44,Indore,Small Business
136302,CUST22382,1026,1,32136,2025-10-31 17:12:32,Ranchi,Student
136303,CUST01026,1105,1,3774,2025-09-04 21:19:56,Hyderabad,Consumer
136304,CUST10216,1048,2,5483,2025-08-26 21:27:29,Visakhapatnam,Student
136305,CUST02047,1092,2,20910,2025-06-28 20:32:03,Indore,Student
136306,CUST19864,1019,1,35515,2026-02-27 11:23:25,Bhopal,Small Business
136307,CUST10561,1153,1,698,2025-06-25 19:30:40,Noida,Small Business
136308,CUST20000,1022,1,16739,2026-02-16 18:01:19,Jaipur,Consumer
136309,CUST01919,1010,2,44267,2025-11-09 12:36:53,Varanasi,Corporate
136310,CUST16743,1073,2,1731,2025-12-01 20:04:28,Pune,Small Business
136311,CUST23196,1025,1,50939,2025-11-26 21:26:59,Jaipur,Corporate
136312,CUST12600,1026,1,32357,2025-10-25 17:49:53,Delhi,Small Business
136313,CUST04776,1027,1,60474,2025-11-27 12:54:27,Jodhpur,Corporate
136314,CUST18978,1090,1,11767,2025-08-10 20:12:06,Surat,Student
136315,CUST18898,1105,3,3816,2025-08-22 10:17:13,Nagpur,Small Business
136316,CUST05270,1080,3,22726,2025-08-15 21:41:50,Noida,Corporate
136317,CUST08696,1071,1,2217,2025-04-15 21:27:34,Jaipur,Small Business
136318,CUST17164,1004,1,35548,2026-02-13 18:17:59,Delhi,Consumer
136319,CUST13852,1003,2,34610,2025-08-18 17:18:50,Ludhiana,Student
136320,CUST19020,1065,3,3093,2025-10-12 11:17:24,Noida,Small Business
136321,CUST01206,1000,1,11078,2025-08-20 12:28:26,Nagpur,Consumer
136322,CUST17830,1123,2,16513,2025-10-16 01:06:41,Visakhapatnam,Student
136323,CUST13679,1124,2,25988,2025-09-13 21:27:10,Jodhpur,Consumer
136324,CUST06430,1045,1,6732,2025-10-29 11:33:06,Raipur,Corporate
136325,CUST03108,1112,1,2834,2026-01-06 20:34:25,Bengaluru,Small Business
136326,CUST06238,1070,1,6520,2025-05-04 11:06:23,Lucknow,Student
136327,CUST19510,1041,1,5805,2026-02-22 05:57:52,Kanpur,Small Business
136328,CUST17736,1066,2,6872,2025-07-07 21:57:55,Lucknow,Small Business
136329,CUST07666,1127,2,22469,2025-04-29 02:58:39,Surat,Student
136330,CUST11654,1018,1,67187,2025-06-13 10:53:26,Surat,Consumer
136331,CUST18736,1048,3,5187,2025-10-11 19:26:20,Ranchi,Consumer
136332,CUST17456,1026,1,35213,2025-08-08 17:30:10,Ranchi,Corporate
136333,CUST11072,1131,1,12868,2025-12-16 11:00:11,Bengaluru,Consumer
136334,CUST01981,1002,1,50943,2025-12-02 20:24:22,Ludhiana,Student
136335,CUST06302,1128,3,17454,2025-07-06 19:21:11,Thane,Small Business
136336,CUST12375,1038,1,23708,2025-11-20 12:54:02,Ranchi,Corporate
136337,CUST07015,1014,1,56796,2025-05-03 11:51:02,Jaipur,Consumer
136338,CUST23291,1087,1,9269,2025-07-01 18:08:37,Mysore,Student
136339,CUST11277,1021,2,31478,2025-08-11 17:31:47,Surat,Small Business
136340,CUST11947,1154,1,846,2025-07-22 21:07:44,Hyderabad,Consumer
136341,CUST12736,1073,1,1671,2025-09-21 17:59:46,Mysore,Corporate
136342,CUST19644,1050,1,5731,2025-10-08 10:39:09,Kochi,Student
136343,CUST02190,1048,1,5210,2025-03-22 19:55:29,Thane,Consumer
136344,CUST14555,1138,2,8727,2026-02-26 08:04:48,Kochi,Corporate
136345,CUST10252,1005,1,65072,2025-11-25 08:02:47,Varanasi,Student
136346,CUST01016,1085,1,16787,2026-02-07 19:19:14,Faridabad,Consumer
136347,CUST07414,1073,1,1787,2025-11-30 12:53:35,Mumbai,Consumer
136348,CUST04424,1125,2,17118,2026-01-26 12:41:34,Hyderabad,Corporate
136349,CUST08749,1017,3,13535,2025-03-16 17:16:01,Chennai,Consumer
136350,CUST07457,1009,2,11372,2025-05-15 10:37:56,Varanasi,Small Business
136351,CUST03675,1119,2,6836,2026-01-30 19:08:50,Varanasi,Small Business
136352,CUST10263,1025,1,47507,2026-01-24 12:19:15,Mysore,Student
136353,CUST11272,1069,2,4135,2025-10-05 00:57:06,Faridabad,Corporate
136354,CUST05388,1002,1,55318,2025-12-16 20:21:51,Chandigarh,Student
136355,CUST19499,1007,1,58267,2025-10-03 21:15:45,Hyderabad,Student
136356,CUST11528,1087,2,9713,2025-12-12 11:21:13,Mysore,Small Business
136357,CUST04530,1023,1,79038,2025-12-18 11:50:15,Mangalore,Corporate
136358,CUST10083,1081,1,12752,2025-10-24 21:57:44,Vadodara,Student
136359,CUST08000,1031,1,20783,2025-03-14 11:07:58,Nagpur,Corporate
136360,CUST06373,1074,1,17153,2026-01-23 21:27:03,Mangalore,Student
136361,CUST15060,1048,1,5258,2025-04-13 12:47:15,Madurai,Corporate
136362,CUST11043,1134,1,18157,2025-12-26 11:47:35,Kolkata,Consumer
136363,CUST12620,1009,1,11434,2025-06-26 11:14:55,Patna,Student
136364,CUST03508,1154,1,857,2026-02-15 13:51:42,Kochi,Small Business
136365,CUST23100,1022,3,19007,2025-05-06 20:00:52,Thane,Corporate
136366,CUST08288,1159,1,4180,2025-03-26 10:22:44,Mysore,Corporate
136367,CUST20413,1036,1,65928,2025-10-21 20:39:41,Vadodara,Small Business
136368,CUST14343,1017,2,12902,2025-04-23 20:04:44,Coimbatore,Small Business
136369,CUST13842,1072,1,4184,2025-05-27 20:36:06,Mumbai,Small Business
136370,CUST05655,1009,2,11572,2025-12-11 10:23:58,Vadodara,Consumer
136371,CUST09543,1053,1,4094,2025-09-26 17:58:56,Indore,Student
136372,CUST17809,1047,2,6715,2026-02-01 11:34:01,Visakhapatnam,Corporate
136373,CUST02740,1038,1,24616,2025-12-25 18:07:58,Varanasi,Student
136374,CUST24581,1129,2,19403,2025-04-16 21:27:52,Raipur,Corporate
136375,CUST01992,1074,2,17486,2025-11-05 20:53:44,Mysore,Consumer
136376,CUST08348,1065,2,3033,2025-10-02 12:50:59,Bengaluru,Corporate
136377,CUST02775,1052,2,3174,2025-10-25 17:17:37,Raipur,Consumer
136378,CUST06378,1034,2,64946,2026-01-11 11:08:39,Raipur,Consumer
136379,CUST09433,1044,1,1372,2025-05-07 18:36:23,Vadodara,Student
136380,CUST15647,1150,1,1424,2025-04-19 11:25:06,Ludhiana,Corporate
136381,CUST16565,1159,2,4267,2025-09-26 18:15:50,Surat,Consumer
136382,CUST18790,1100,1,3958,2025-03-23 11:49:42,Mysore,Student
136383,CUST02242,1057,1,1910,2025-08-11 05:33:28,Visakhapatnam,Corporate
136384,CUST04214,1035,2,8754,2025-11-08 19:28:31,Nashik,Corporate
136385,CUST07117,1017,1,13143,2025-08-10 21:45:02,Lucknow,Small Business
136386,CUST01850,1013,2,59417,2025-12-02 18:43:00,Surat,Consumer
136387,CUST00913,1044,2,1365,2025-04-08 18:36:31,Noida,Small Business
136388,CUST21702,1072,1,4147,2025-09-20 04:19:04,Surat,Consumer
136389,CUST13520,1117,1,7546,2025-12-05 21:15:26,Indore,Small Business
136390,CUST14761,1045,1,6546,2025-12-07 11:14:01,Bengaluru,Corporate
136391,CUST22068,1032,2,11252,2025-03-12 12:39:13,Thane,Student
136392,CUST00121,1053,1,4032,2026-01-14 21:18:53,Ahmedabad,Small Business
136393,CUST08842,1136,2,14190,2025-12-25 17:41:40,Mangalore,Consumer
136394,CUST09717,1074,1,17837,2025-11-12 12:06:01,Bhopal,Student
136395,CUST09763,1036,1,62721,2025-03-31 17:18:35,Surat,Student
136396,CUST08214,1142,1,6999,2025-07-20 11:22:16,Jodhpur,Consumer
136397,CUST17766,1087,2,9904,2025-09-04 18:47:08,Mysore,Consumer
136398,CUST22239,1016,1,39305,2026-01-15 21:56:34,Ranchi,Student
136399,CUST01826,1052,1,3223,2025-05-30 18:36:30,Vadodara,Student
136400,CUST13101,1153,1,725,2025-05-24 17:53:08,Nashik,Consumer
136401,CUST18173,1143,1,9987,2026-01-06 20:08:20,Mumbai,Corporate
136402,CUST14485,1055,1,1209,2025-06-24 20:46:24,Jodhpur,Small Business
136403,CUST15785,1065,1,3143,2025-04-16 18:23:36,Ludhiana,Corporate
136404,CUST17903,1127,1,22780,2026-03-01 10:15:44,Bengaluru,Small Business
136405,CUST10015,1091,1,20056,2025-08-24 21:05:00,Delhi,Corporate
136406,CUST18832,1087,1,9670,2025-05-24 12:25:31,Delhi,Student
136407,CUST03459,1033,1,43230,2026-02-27 11:00:26,Vadodara,Student
136408,CUST23549,1044,1,1265,2025-08-20 20:03:43,Visakhapatnam,Student
136409,CUST01507,1083,3,20751,2025-11-08 18:35:45,Hyderabad,Small Business
136410,CUST07508,1048,3,5025,2025-08-15 20:42:48,Vadodara,Small Business
136411,CUST15560,1056,1,4497,2026-01-22 12:25:34,Ahmedabad,Student
136412,CUST20715,1010,1,45051,2025-11-25 10:55:47,Mumbai,Student
136413,CUST24907,1051,3,2130,2025-04-04 06:49:55,Visakhapatnam,Corporate
136414,CUST19031,1060,2,7403,2025-12-15 20:41:16,Chennai,Small Business
136415,CUST08907,1125,2,17460,2025-03-17 17:34:01,Vadodara,Small Business
136416,CUST00042,1137,2,1769,2025-06-04 20:26:09,Mumbai,Consumer
136417,CUST00899,1055,1,1198,2025-06-13 21:27:03,Raipur,Student
136418,CUST17591,1047,1,6622,2026-02-13 20:01:48,Pune,Consumer
136419,CUST24270,1044,1,1287,2025-10-14 20:40:42,Nagpur,Consumer
136420,CUST01960,1122,3,19332,2025-08-29 21:25:41,Varanasi,Corporate
136421,CUST16704,1110,1,1641,2025-11-03 11:56:00,Bengaluru,Corporate
136422,CUST09452,1119,1,6768,2025-06-19 11:05:53,Kolkata,Consumer
136423,CUST10362,1036,1,71339,2025-09-23 01:55:45,Bengaluru,Consumer
136424,CUST15701,1089,1,19941,2025-11-06 18:47:27,Mumbai,Corporate
136425,CUST09968,1040,1,1993,2025-03-14 17:45:06,Bengaluru,Consumer
136426,CUST05855,1031,3,23255,2025-07-10 17:16:29,Patna,Small Business
136427,CUST04739,1132,1,3056,2025-05-20 20:33:23,Patna,Student
136428,CUST15478,1038,1,25042,2025-10-30 06:33:18,Vadodara,Corporate
136429,CUST00836,1133,1,13385,2025-06-21 19:08:09,Nagpur,Consumer
136430,CUST22876,1090,1,12659,2025-12-09 12:32:24,Vadodara,Corporate
136431,CUST17170,1020,1,41463,2026-02-21 17:25:14,Indore,Student
136432,CUST12798,1055,3,1201,2025-07-08 18:17:20,Patna,Small Business
136433,CUST08276,1165,1,4123,2025-06-27 06:52:35,Faridabad,Consumer
136434,CUST04725,1147,2,604,2025-11-27 20:49:07,Madurai,Consumer
136435,CUST00689,1052,1,3273,2026-03-04 11:14:19,Nashik,Consumer
136436,CUST23426,1126,1,5929,2026-01-09 11:34:05,Thane,Small Business
136437,CUST08827,1100,1,3873,2025-11-24 21:44:28,Lucknow,Consumer
136438,CUST17953,1095,1,8963,2026-02-09 20:18:28,Mysore,Consumer
136439,CUST02249,1059,1,5350,2025-05-09 12:23:29,Surat,Small Business
136440,CUST15975,1020,1,41452,2025-09-24 19:31:21,Ranchi,Corporate
136441,CUST02323,1067,2,3208,2025-10-10 21:34:58,Nagpur,Corporate
136442,CUST01395,1059,1,5468,2025-05-15 08:44:15,Mangalore,Small Business
136443,CUST16195,1036,2,66905,2025-12-07 17:11:00,Patna,Corporate
136444,CUST12116,1019,1,38931,2025-03-14 06:23:24,Raipur,Student
136445,CUST03090,1158,1,2882,2025-10-04 01:32:37,Visakhapatnam,Corporate
136446,CUST11220,1052,2,3429,2025-04-24 12:12:22,Thane,Small Business
136447,CUST04155,1032,2,11120,2025-09-14 07:10:29,Mysore,Corporate
136448,CUST22389,1059,1,5317,2025-04-15 12:19:10,Ludhiana,Small Business
136449,CUST03314,1003,1,37233,2025-09-14 11:24:33,Coimbatore,Student
136450,CUST11385,1002,1,53826,2025-08-27 17:44:45,Surat,Consumer
136451,CUST21656,1035,1,8776,2026-01-26 11:29:15,Varanasi,Consumer
136452,CUST05693,1126,1,5709,2025-07-10 21:00:09,Pune,Consumer
136453,CUST12988,1059,2,5583,2025-08-27 18:52:51,Delhi,Student
136454,CUST22089,1142,1,7005,2025-08-15 10:44:45,Vadodara,Corporate
136455,CUST10647,1121,1,20107,2025-07-12 21:33:11,Mysore,Consumer
136456,CUST11195,1087,1,9574,2025-09-27 21:51:07,Ludhiana,Student
136457,CUST07611,1122,1,18935,2025-06-29 11:58:02,Jaipur,Student
136458,CUST19271,1098,2,3154,2025-06-10 00:44:31,Visakhapatnam,Consumer
136459,CUST12124,1034,1,69288,2025-04-21 20:13:32,Kochi,Small Business
136460,CUST17727,1117,1,7023,2025-10-17 11:26:01,Thane,Corporate
136461,CUST18979,1055,1,1169,2025-07-26 19:20:19,Mangalore,Corporate
136462,CUST24075,1024,1,63641,2025-07-23 21:50:39,Nashik,Consumer
136463,CUST00882,1043,1,3275,2026-01-15 00:45:47,Mangalore,Student
136464,CUST10867,1092,2,20863,2025-08-03 01:00:22,Lucknow,Corporate
136465,CUST02660,1079,3,16526,2025-09-28 11:07:41,Ranchi,Student
136466,CUST05299,1082,2,6034,2025-09-29 21:20:27,Ranchi,Student
136467,CUST21283,1104,1,3735,2026-02-19 08:22:52,Kochi,Student
136468,CUST05212,1059,1,5392,2026-03-04 10:59:06,Nagpur,Consumer
