order_id,product_id,customer_id,date_id,quantity,price,revenue
126502,1060,CUST17689,126502,2,1047,2094
126503,1014,CUST10715,126503,1,1424,1424
126504,1105,CUST21597,126504,1,10198,10198
126505,1014,CUST1550,126505,2,1424,2848
126506,1048,CUST18109,126506,2,61891,123782
126507,1098,CUST14504,126507,2,38752,77504
126508,1116,CUST9394,126508,1,63391,63391
126509,1093,CUST10900,126509,1,21494,21494
126510,1109,CUST10482,126510,3,17445,52335
126511,1012,CUST14773,126511,2,38524,77048
126512,1074,CUST4322,126512,3,23519,70557
126513,1058,CUST18617,126513,3,30584,91752
126514,1069,CUST24929,126514,1,2928,2928
126515,1020,CUST1323,126515,1,67975,67975
126516,1041,CUST14594,126516,3,47282,141846
126517,1136,CUST7998,126517,3,11850,35550
126518,1159,CUST4041,126518,2,69336,138672
126519,1011,CUST3305,126519,3,50514,151542
126520,1011,CUST18336,126520,3,50514,151542
126521,1033,CUST4773,126521,3,6491,19473
126522,1067,CUST17693,126522,3,62561,187683
126523,1090,CUST4890,126523,3,52206,156618
126524,1000,CUST23648,126524,3,950,2850
126525,1149,CUST14548,126525,2,8164,16328
126526,1069,CUST22024,126526,3,2928,8784
126527,1115,CUST12093,126527,3,52236,156708
126528,1073,CUST4003,126528,2,19295,38590
126529,1022,CUST17431,126529,1,29936,29936
126530,1080,CUST18043,126530,3,28576,85728
126531,1041,CUST16134,126531,1,47282,47282
126532,1010,CUST14348,126532,2,19587,39174
126533,1039,CUST219,126533,2,32418,64836
126534,1126,CUST23969,126534,2,42541,85082
126535,1049,CUST8866,126535,1,4635,4635
126536,1128,CUST9594,126536,3,39033,117099
126537,1120,CUST1971,126537,3,13411,40233
126538,1032,CUST15944,126538,1,43454,43454
126539,1037,CUST19028,126539,3,72224,216672
126540,1024,CUST14217,126540,2,45696,91392
126541,1143,CUST2262,126541,1,69740,69740
126542,1153,CUST18584,126542,1,35567,35567
126543,1006,CUST12997,126543,1,4077,4077
126544,1135,CUST5479,126544,3,66048,198144
126545,1067,CUST14028,126545,3,62561,187683
126546,1001,CUST14021,126546,2,1190,2380
126547,1096,CUST150,126547,2,12788,25576
126548,1130,CUST24687,126548,2,41319,82638
126549,1057,CUST8717,126549,3,6840,20520
126550,1097,CUST4517,126550,2,43388,86776
126551,1020,CUST17564,126551,1,67975,67975
126552,1096,CUST8292,126552,1,12788,12788
126553,1018,CUST19893,126553,2,38129,76258
126554,1038,CUST8665,126554,1,30260,30260
126555,1052,CUST14605,126555,2,65942,131884
126556,1153,CUST1693,126556,3,35567,106701
126557,1073,CUST14202,126557,3,19295,57885
126558,1010,CUST22892,126558,3,19587,58761
126559,1049,CUST24395,126559,2,4635,9270
126560,1081,CUST24668,126560,1,51517,51517
126561,1139,CUST6641,126561,1,63288,63288
126562,1096,CUST15052,126562,1,12788,12788
126563,1167,CUST24937,126563,2,65000,130000
126564,1100,CUST13421,126564,2,57669,115338
126565,1094,CUST1808,126565,1,55302,55302
126566,1124,CUST6927,126566,1,67206,67206
126567,1102,CUST17834,126567,3,51807,155421
126568,1152,CUST19291,126568,1,5227,5227
126569,1037,CUST11703,126569,1,72224,72224
126570,1077,CUST2242,126570,2,7307,14614
126571,1131,CUST20036,126571,2,13983,27966
126572,1044,CUST21288,126572,2,11765,23530
126573,1143,CUST5419,126573,3,69740,209220
126574,1048,CUST3360,126574,1,61891,61891
126575,1056,CUST14178,126575,1,70474,70474
126576,1072,CUST2196,126576,3,78762,236286
126577,1152,CUST18628,126577,3,5227,15681
126578,1036,CUST22576,126578,2,47133,94266
126579,1083,CUST14886,126579,1,62000,62000
126580,1165,CUST2043,126580,3,7305,21915
126581,1003,CUST24998,126581,2,29987,59974
126582,1127,CUST4824,126582,2,48957,97914
126583,1161,CUST16113,126583,2,6598,13196
126584,1062,CUST19035,126584,1,5323,5323
126585,1068,CUST5564,126585,3,9146,27438
126586,1137,CUST17878,126586,3,2684,8052
126587,1002,CUST388,126587,2,6084,12168
126588,1134,CUST10147,126588,2,45496,90992
126589,1058,CUST17507,126589,3,30584,91752
126590,1124,CUST12818,126590,3,67206,201618
126591,1054,CUST16671,126591,1,72728,72728
126592,1070,CUST21465,126592,2,55906,111812
126593,1003,CUST11477,126593,2,29987,59974
126594,1016,CUST20466,126594,3,63639,190917
126595,1086,CUST9365,126595,3,24412,73236
126596,1002,CUST4195,126596,1,6084,6084
126597,1000,CUST10103,126597,2,950,1900
126598,1043,CUST21849,126598,2,10095,20190
126599,1034,CUST17551,126599,1,45074,45074
126600,1166,CUST17383,126600,1,16411,16411
126601,1054,CUST9213,126601,2,72728,145456
126602,1119,CUST20535,126602,2,35479,70958
126603,1161,CUST7865,126603,1,6598,6598
126604,1038,CUST10482,126604,2,30260,60520
126605,1103,CUST6212,126605,3,4767,14301
126606,1041,CUST16975,126606,1,47282,47282
126607,1152,CUST13347,126607,2,5227,10454
126608,1091,CUST11848,126608,2,47226,94452
126609,1044,CUST21560,126609,1,11765,11765
126610,1143,CUST565,126610,1,69740,69740
126611,1149,CUST4951,126611,3,8164,24492
126612,1049,CUST7400,126612,3,4635,13905
126613,1053,CUST6177,126613,1,14991,14991
126614,1009,CUST20079,126614,2,10688,21376
126615,1161,CUST18010,126615,3,6598,19794
126616,1015,CUST17182,126616,3,74583,223749
126617,1128,CUST3977,126617,3,39033,117099
126618,1089,CUST22214,126618,1,27654,27654
126619,1130,CUST22695,126619,3,41319,123957
126620,1049,CUST21098,126620,1,4635,4635
126621,1108,CUST21847,126621,1,77711,77711
126622,1135,CUST21255,126622,1,66048,66048
126623,1015,CUST5340,126623,3,74583,223749
126624,1009,CUST3414,126624,2,10688,21376
126625,1151,CUST14574,126625,1,6787,6787
126626,1166,CUST2683,126626,2,16411,32822
126627,1080,CUST9228,126627,1,28576,28576
126628,1125,CUST2412,126628,3,54660,163980
126629,1052,CUST22479,126629,2,65942,131884
126630,1010,CUST17726,126630,3,19587,58761
126631,1073,CUST3680,126631,3,19295,57885
126632,1049,CUST23214,126632,1,4635,4635
126633,1040,CUST20854,126633,1,43394,43394
126634,1140,CUST11836,126634,1,4245,4245
126635,1126,CUST21181,126635,3,42541,127623
126636,1118,CUST20690,126636,2,6614,13228
126637,1001,CUST3038,126637,2,1190,2380
126638,1034,CUST21897,126638,2,45074,90148
126639,1153,CUST3448,126639,2,35567,71134
126640,1050,CUST15955,126640,2,61575,123150
126641,1068,CUST23605,126641,2,9146,18292
126642,1165,CUST14381,126642,3,7305,21915
126643,1065,CUST15658,126643,2,73644,147288
126644,1056,CUST23773,126644,3,70474,211422
126645,1007,CUST6952,126645,2,8690,17380
126646,1073,CUST752,126646,2,19295,38590
126647,1145,CUST18734,126647,2,44025,88050
126648,1092,CUST3126,126648,3,64881,194643
126649,1140,CUST16526,126649,2,4245,8490
126650,1065,CUST7036,126650,2,73644,147288
126651,1041,CUST9238,126651,3,47282,141846
126652,1143,CUST5646,126652,3,69740,209220
126653,1015,CUST11969,126653,3,74583,223749
126654,1060,CUST22611,126654,2,1047,2094
126655,1159,CUST23863,126655,2,69336,138672
126656,1124,CUST8020,126656,1,67206,67206
126657,1003,CUST18288,126657,2,29987,59974
126658,1149,CUST14854,126658,2,8164,16328
126659,1047,CUST16216,126659,3,65784,197352
126660,1165,CUST1021,126660,1,7305,7305
126661,1084,CUST5047,126661,1,19013,19013
126662,1152,CUST1460,126662,3,5227,15681
126663,1133,CUST13160,126663,3,47319,141957
126664,1014,CUST15247,126664,2,1424,2848
126665,1155,CUST22197,126665,1,48052,48052
126666,1064,CUST17181,126666,3,24022,72066
126667,1029,CUST19988,126667,1,36732,36732
126668,1102,CUST3269,126668,2,51807,103614
126669,1038,CUST20126,126669,2,30260,60520
126670,1164,CUST2419,126670,3,44817,134451
126671,1119,CUST19586,126671,1,35479,35479
126672,1137,CUST14182,126672,2,2684,5368
126673,1130,CUST24208,126673,3,41319,123957
126674,1141,CUST21390,126674,3,66502,199506
126675,1064,CUST17882,126675,3,24022,72066
126676,1112,CUST20794,126676,2,56209,112418
126677,1068,CUST1759,126677,3,9146,27438
126678,1095,CUST14954,126678,3,27906,83718
126679,1091,CUST2450,126679,1,47226,47226
126680,1077,CUST23305,126680,1,7307,7307
126681,1015,CUST24566,126681,2,74583,149166
126682,1119,CUST12230,126682,2,35479,70958
126683,1152,CUST19895,126683,3,5227,15681
126684,1004,CUST22891,126684,1,20660,20660
126685,1084,CUST1004,126685,3,19013,57039
126686,1166,CUST16900,126686,3,16411,49233
126687,1115,CUST17399,126687,1,52236,52236
126688,1109,CUST2605,126688,2,17445,34890
126689,1141,CUST16685,126689,2,66502,133004
126690,1118,CUST19868,126690,1,6614,6614
126691,1073,CUST5892,126691,2,19295,38590
126692,1102,CUST14907,126692,2,51807,103614
126693,1118,CUST4435,126693,2,6614,13228
126694,1078,CUST9721,126694,1,68521,68521
126695,1042,CUST10409,126695,3,5594,16782
126696,1149,CUST17943,126696,2,8164,16328
126697,1069,CUST18050,126697,2,2928,5856
126698,1060,CUST11212,126698,1,1047,1047
126699,1118,CUST16043,126699,2,6614,13228
126700,1077,CUST3276,126700,3,7307,21921
126701,1030,CUST23210,126701,1,32695,32695
126702,1155,CUST200,126702,2,48052,96104
126703,1059,CUST8119,126703,3,38017,114051
126704,1041,CUST22187,126704,3,47282,141846
126705,1043,CUST16840,126705,1,10095,10095
126706,1033,CUST6763,126706,3,6491,19473
126707,1129,CUST21796,126707,1,74527,74527
126708,1051,CUST8371,126708,3,76635,229905
126709,1112,CUST21333,126709,1,56209,56209
126710,1056,CUST307,126710,1,70474,70474
126711,1078,CUST23614,126711,1,68521,68521
126712,1096,CUST22861,126712,3,12788,38364
126713,1074,CUST17297,126713,1,23519,23519
126714,1035,CUST22903,126714,3,69013,207039
126715,1097,CUST22230,126715,3,43388,130164
126716,1144,CUST5245,126716,3,6893,20679
126717,1144,CUST3640,126717,3,6893,20679
126718,1052,CUST20154,126718,1,65942,65942
126719,1046,CUST20264,126719,1,60610,60610
126720,1156,CUST5154,126720,1,65785,65785
126721,1135,CUST18770,126721,1,66048,66048
126722,1101,CUST11461,126722,2,24786,49572
126723,1083,CUST13108,126723,2,62000,124000
126724,1136,CUST7550,126724,3,11850,35550
126725,1025,CUST17662,126725,3,47000,141000
126726,1130,CUST3311,126726,3,41319,123957
126727,1041,CUST1260,126727,2,47282,94564
126728,1070,CUST9159,126728,3,55906,167718
126729,1102,CUST15077,126729,3,51807,155421
126730,1157,CUST16634,126730,1,24640,24640
126731,1151,CUST22772,126731,2,6787,13574
126732,1032,CUST23284,126732,2,43454,86908
126733,1109,CUST4832,126733,2,17445,34890
126734,1036,CUST19922,126734,2,47133,94266
126735,1075,CUST2494,126735,2,38531,77062
126736,1109,CUST14730,126736,1,17445,17445
126737,1033,CUST5101,126737,1,6491,6491
126738,1136,CUST13481,126738,1,11850,11850
126739,1151,CUST12821,126739,1,6787,6787
126740,1040,CUST2821,126740,2,43394,86788
126741,1094,CUST22606,126741,3,55302,165906
126742,1082,CUST13655,126742,2,65781,131562
126743,1159,CUST15202,126743,3,69336,208008
126744,1010,CUST8056,126744,1,19587,19587
126745,1164,CUST4486,126745,1,44817,44817
126746,1042,CUST3274,126746,1,5594,5594
126747,1021,CUST5026,126747,1,68275,68275
126748,1054,CUST6572,126748,3,72728,218184
126749,1081,CUST8950,126749,1,51517,51517
126750,1127,CUST17389,126750,1,48957,48957
126751,1020,CUST17995,126751,1,67975,67975
126752,1006,CUST14377,126752,2,4077,8154
126753,1081,CUST14932,126753,3,51517,154551
126754,1147,CUST4845,126754,3,1078,3234
126755,1154,CUST15642,126755,1,49308,49308
126756,1067,CUST2307,126756,1,62561,62561
126757,1037,CUST16669,126757,2,72224,144448
126758,1045,CUST23259,126758,1,68706,68706
126759,1123,CUST5162,126759,1,5305,5305
126760,1035,CUST6887,126760,3,69013,207039
126761,1106,CUST4184,126761,1,62922,62922
126762,1032,CUST3242,126762,1,43454,43454
126763,1016,CUST4686,126763,2,63639,127278
126764,1129,CUST6773,126764,1,74527,74527
126765,1163,CUST10762,126765,3,44337,133011
126766,1019,CUST12087,126766,3,12013,36039
126767,1164,CUST17028,126767,2,44817,89634
126768,1021,CUST15309,126768,3,68275,204825
126769,1016,CUST19787,126769,3,63639,190917
126770,1007,CUST20161,126770,1,8690,8690
126771,1107,CUST11704,126771,3,46956,140868
126772,1002,CUST17094,126772,2,6084,12168
126773,1061,CUST23780,126773,1,62516,62516
126774,1045,CUST11441,126774,1,68706,68706
126775,1135,CUST2717,126775,3,66048,198144
126776,1115,CUST9994,126776,1,52236,52236
126777,1123,CUST8072,126777,2,5305,10610
126778,1156,CUST22358,126778,2,65785,131570
126779,1154,CUST16768,126779,3,49308,147924
126780,1142,CUST13901,126780,2,34964,69928
126781,1062,CUST18981,126781,1,5323,5323
126782,1069,CUST16155,126782,3,2928,8784
126783,1125,CUST21057,126783,2,54660,109320
126784,1048,CUST999,126784,1,61891,61891
126785,1072,CUST14667,126785,2,78762,157524
126786,1079,CUST12598,126786,2,51769,103538
126787,1002,CUST14917,126787,1,6084,6084
126788,1048,CUST15199,126788,2,61891,123782
126789,1114,CUST2550,126789,3,68099,204297
126790,1105,CUST20841,126790,3,10198,30594
126791,1142,CUST3703,126791,1,34964,34964
126792,1142,CUST751,126792,3,34964,104892
126793,1038,CUST8525,126793,2,30260,60520
126794,1088,CUST8248,126794,3,11521,34563
126795,1078,CUST7610,126795,2,68521,137042
126796,1093,CUST377,126796,2,21494,42988
126797,1102,CUST14863,126797,3,51807,155421
126798,1148,CUST1260,126798,2,71763,143526
126799,1099,CUST11870,126799,3,35564,106692
126800,1090,CUST2849,126800,2,52206,104412
126801,1145,CUST8440,126801,1,44025,44025
126802,1079,CUST5801,126802,3,51769,155307
126803,1106,CUST14714,126803,3,62922,188766
126804,1136,CUST20542,126804,3,11850,35550
126805,1047,CUST831,126805,2,65784,131568
126806,1110,CUST20597,126806,2,59782,119564
126807,1126,CUST5510,126807,3,42541,127623
126808,1107,CUST2293,126808,3,46956,140868
126809,1134,CUST10298,126809,1,45496,45496
126810,1157,CUST23700,126810,3,24640,73920
126811,1021,CUST3390,126811,3,68275,204825
126812,1099,CUST12409,126812,3,35564,106692
126813,1051,CUST15561,126813,2,76635,153270
126814,1037,CUST594,126814,2,72224,144448
126815,1119,CUST15393,126815,3,35479,106437
126816,1007,CUST10169,126816,2,8690,17380
126817,1056,CUST22329,126817,2,70474,140948
126818,1056,CUST23727,126818,1,70474,70474
126819,1051,CUST7499,126819,3,76635,229905
126820,1092,CUST9098,126820,1,64881,64881
126821,1142,CUST18774,126821,2,34964,69928
126822,1033,CUST22762,126822,3,6491,19473
126823,1028,CUST10772,126823,2,4137,8274
126824,1002,CUST2880,126824,1,6084,6084
126825,1147,CUST4681,126825,2,1078,2156
126826,1051,CUST4120,126826,3,76635,229905
126827,1097,CUST9739,126827,2,43388,86776
126828,1112,CUST17247,126828,1,56209,56209
126829,1007,CUST13467,126829,2,8690,17380
126830,1048,CUST9435,126830,1,61891,61891
126831,1131,CUST6105,126831,1,13983,13983
126832,1102,CUST23155,126832,1,51807,51807
126833,1134,CUST15214,126833,3,45496,136488
126834,1122,CUST17833,126834,3,33261,99783
126835,1017,CUST20515,126835,3,19605,58815
126836,1121,CUST13745,126836,3,52443,157329
126837,1057,CUST9695,126837,2,6840,13680
126838,1167,CUST6263,126838,3,65000,195000
126839,1065,CUST5702,126839,2,73644,147288
126840,1114,CUST11193,126840,3,68099,204297
126841,1073,CUST14826,126841,2,19295,38590
126842,1161,CUST21840,126842,1,6598,6598
126843,1160,CUST18414,126843,1,32372,32372
126844,1151,CUST18782,126844,1,6787,6787
126845,1047,CUST23914,126845,1,65784,65784
126846,1005,CUST5470,126846,3,18817,56451
126847,1161,CUST5492,126847,1,6598,6598
126848,1059,CUST19117,126848,1,38017,38017
126849,1158,CUST14527,126849,1,76724,76724
126850,1128,CUST22019,126850,2,39033,78066
126851,1118,CUST1580,126851,1,6614,6614
126852,1014,CUST14576,126852,1,1424,1424
126853,1009,CUST15489,126853,3,10688,32064
126854,1080,CUST14791,126854,1,28576,28576
126855,1017,CUST16743,126855,3,19605,58815
126856,1167,CUST3374,126856,2,65000,130000
126857,1120,CUST15980,126857,3,13411,40233
126858,1003,CUST6468,126858,2,29987,59974
126859,1074,CUST11826,126859,2,23519,47038
126860,1073,CUST7738,126860,3,19295,57885
126861,1035,CUST5644,126861,2,69013,138026
126862,1144,CUST11257,126862,1,6893,6893
126863,1008,CUST11012,126863,3,76337,229011
126864,1002,CUST15652,126864,1,6084,6084
126865,1059,CUST17587,126865,1,38017,38017
126866,1093,CUST7064,126866,3,21494,64482
126867,1084,CUST7033,126867,3,19013,57039
126868,1153,CUST22185,126868,2,35567,71134
126869,1111,CUST8797,126869,3,33285,99855
126870,1028,CUST6562,126870,3,4137,12411
126871,1085,CUST21950,126871,1,30817,30817
126872,1133,CUST7739,126872,3,47319,141957
126873,1128,CUST17881,126873,1,39033,39033
126874,1080,CUST5187,126874,3,28576,85728
126875,1031,CUST17450,126875,2,1168,2336
126876,1052,CUST22302,126876,3,65942,197826
126877,1032,CUST23953,126877,1,43454,43454
126878,1033,CUST15594,126878,1,6491,6491
126879,1100,CUST5807,126879,1,57669,57669
126880,1119,CUST11366,126880,2,35479,70958
126881,1052,CUST6037,126881,3,65942,197826
126882,1136,CUST13277,126882,1,11850,11850
126883,1057,CUST20913,126883,2,6840,13680
126884,1039,CUST12108,126884,1,32418,32418
126885,1152,CUST20706,126885,2,5227,10454
126886,1127,CUST15578,126886,3,48957,146871
126887,1141,CUST23870,126887,1,66502,66502
126888,1015,CUST5169,126888,1,74583,74583
126889,1109,CUST2510,126889,3,17445,52335
126890,1116,CUST1483,126890,1,63391,63391
126891,1000,CUST23446,126891,3,950,2850
126892,1157,CUST1274,126892,1,24640,24640
126893,1036,CUST7456,126893,3,47133,141399
126894,1111,CUST847,126894,3,33285,99855
126895,1079,CUST14625,126895,3,51769,155307
126896,1032,CUST13865,126896,3,43454,130362
126897,1030,CUST21225,126897,1,32695,32695
126898,1151,CUST13073,126898,3,6787,20361
126899,1166,CUST956,126899,1,16411,16411
126900,1059,CUST21866,126900,3,38017,114051
126901,1156,CUST9963,126901,3,65785,197355
126902,1081,CUST10154,126902,3,51517,154551
126903,1130,CUST24547,126903,1,41319,41319
126904,1141,CUST7176,126904,1,66502,66502
126905,1069,CUST2444,126905,3,2928,8784
126906,1052,CUST600,126906,3,65942,197826
126907,1136,CUST6893,126907,3,11850,35550
126908,1136,CUST22141,126908,3,11850,35550
126909,1116,CUST10597,126909,3,63391,190173
126910,1026,CUST17608,126910,3,76399,229197
126911,1000,CUST5073,126911,3,950,2850
126912,1078,CUST22860,126912,3,68521,205563
126913,1127,CUST2131,126913,3,48957,146871
126914,1039,CUST13046,126914,2,32418,64836
126915,1096,CUST11051,126915,1,12788,12788
126916,1082,CUST22731,126916,2,65781,131562
126917,1072,CUST24802,126917,1,78762,78762
126918,1000,CUST4076,126918,3,950,2850
126919,1103,CUST19382,126919,2,4767,9534
126920,1167,CUST23787,126920,1,65000,65000
126921,1120,CUST12604,126921,2,13411,26822
126922,1032,CUST14457,126922,2,43454,86908
126923,1047,CUST7350,126923,2,65784,131568
126924,1100,CUST6578,126924,1,57669,57669
126925,1125,CUST14745,126925,2,54660,109320
126926,1150,CUST8734,126926,2,20500,41000
126927,1114,CUST2613,126927,3,68099,204297
126928,1133,CUST12836,126928,1,47319,47319
126929,1141,CUST18627,126929,3,66502,199506
126930,1148,CUST4384,126930,3,71763,215289
126931,1104,CUST6867,126931,2,42819,85638
126932,1096,CUST4620,126932,3,12788,38364
126933,1095,CUST21313,126933,3,27906,83718
126934,1096,CUST9680,126934,1,12788,12788
126935,1126,CUST7656,126935,1,42541,42541
126936,1119,CUST16611,126936,1,35479,35479
126937,1135,CUST5797,126937,3,66048,198144
126938,1145,CUST12477,126938,3,44025,132075
126939,1020,CUST21716,126939,1,67975,67975
126940,1137,CUST10777,126940,1,2684,2684
126941,1011,CUST1677,126941,2,50514,101028
126942,1104,CUST7867,126942,3,42819,128457
126943,1044,CUST22128,126943,1,11765,11765
126944,1110,CUST15435,126944,1,59782,59782
126945,1075,CUST7722,126945,1,38531,38531
126946,1067,CUST2862,126946,3,62561,187683
126947,1033,CUST6322,126947,2,6491,12982
126948,1139,CUST7027,126948,3,63288,189864
126949,1133,CUST10235,126949,2,47319,94638
126950,1061,CUST15641,126950,3,62516,187548
126951,1058,CUST23924,126951,1,30584,30584
126952,1136,CUST10207,126952,1,11850,11850
126953,1108,CUST2707,126953,2,77711,155422
126954,1117,CUST11405,126954,2,47455,94910
126955,1058,CUST1111,126955,3,30584,91752
126956,1163,CUST13795,126956,1,44337,44337
126957,1145,CUST24760,126957,3,44025,132075
126958,1060,CUST2029,126958,1,1047,1047
126959,1111,CUST21210,126959,1,33285,33285
126960,1122,CUST24427,126960,1,33261,33261
126961,1049,CUST24843,126961,3,4635,13905
126962,1091,CUST11824,126962,2,47226,94452
126963,1143,CUST1422,126963,1,69740,69740
126964,1075,CUST20321,126964,2,38531,77062
126965,1003,CUST19074,126965,2,29987,59974
126966,1109,CUST9080,126966,1,17445,17445
126967,1027,CUST22332,126967,1,76321,76321
126968,1100,CUST19903,126968,2,57669,115338
126969,1105,CUST6391,126969,2,10198,20396
126970,1081,CUST5997,126970,3,51517,154551
126971,1144,CUST520,126971,2,6893,13786
126972,1155,CUST9976,73209,3,48052,144156
126973,1114,CUST11981,126973,1,68099,68099
126974,1123,CUST15317,126974,2,5305,10610
126975,1013,CUST20790,126975,3,7768,23304
126976,1144,CUST1273,126976,2,6893,13786
126977,1123,CUST5307,126977,2,5305,10610
126978,1138,CUST16251,126978,1,29097,29097
126979,1041,CUST23212,126979,2,47282,94564
126980,1159,CUST15391,126980,2,69336,138672
126981,1155,CUST13567,126981,1,48052,48052
126982,1129,CUST11113,126982,2,74527,149054
126983,1031,CUST4477,126983,2,1168,2336
126984,1007,CUST18139,126984,3,8690,26070
126985,1122,CUST14970,126985,1,33261,33261
126986,1151,CUST4032,126986,2,6787,13574
126987,1063,CUST4952,126987,1,36729,36729
126988,1030,CUST19214,126988,1,32695,32695
126989,1036,CUST1532,126989,3,47133,141399
126990,1049,CUST7965,126990,1,4635,4635
126991,1056,CUST22233,126991,1,70474,70474
126992,1134,CUST16198,126992,3,45496,136488
126993,1107,CUST12366,126993,1,46956,46956
126994,1046,CUST517,126994,2,60610,121220
126995,1042,CUST5394,126995,1,5594,5594
126996,1149,CUST20967,126996,3,8164,24492
126997,1042,CUST12668,126997,1,5594,5594
126998,1033,CUST13599,126998,2,6491,12982
126999,1023,CUST11679,126999,2,970,1940
127000,1027,CUST598,127000,1,76321,76321
127001,1039,CUST7152,127001,2,32418,64836
127002,1000,CUST12422,127002,1,950,950
127003,1102,CUST4381,127003,2,51807,103614
127004,1110,CUST6822,127004,1,59782,59782
127005,1158,CUST4055,127005,2,76724,153448
127006,1003,CUST3643,127006,2,29987,59974
127007,1164,CUST9140,127007,1,44817,44817
127008,1050,CUST22816,127008,3,61575,184725
127009,1033,CUST6589,127009,2,6491,12982
127010,1003,CUST10237,127010,1,29987,29987
127011,1003,CUST22775,127011,3,29987,89961
127012,1089,CUST23498,127012,3,27654,82962
127013,1147,CUST7915,127013,2,1078,2156
127014,1105,CUST17714,127014,3,10198,30594
127015,1017,CUST2725,127015,2,19605,39210
127016,1083,CUST22614,127016,1,62000,62000
127017,1007,CUST20765,127017,1,8690,8690
127018,1015,CUST6773,127018,3,74583,223749
127019,1056,CUST11580,127019,2,70474,140948
127020,1130,CUST16124,127020,1,41319,41319
127021,1157,CUST6389,127021,3,24640,73920
127022,1115,CUST10954,127022,3,52236,156708
127023,1078,CUST21355,127023,3,68521,205563
127024,1054,CUST13404,127024,1,72728,72728
127025,1084,CUST18865,127025,3,19013,57039
127026,1041,CUST12172,127026,1,47282,47282
127027,1094,CUST6544,127027,3,55302,165906
127028,1011,CUST18949,127028,2,50514,101028
127029,1000,CUST14018,127029,1,950,950
127030,1095,CUST3272,127030,3,27906,83718
127031,1111,CUST23602,127031,2,33285,66570
127032,1018,CUST15703,127032,2,38129,76258
127033,1056,CUST4396,127033,3,70474,211422
127034,1126,CUST18088,127034,2,42541,85082
127035,1019,CUST12723,127035,3,12013,36039
127036,1076,CUST22995,127036,2,2136,4272
127037,1027,CUST21507,127037,2,76321,152642
127038,1052,CUST2047,127038,3,65942,197826
127039,1110,CUST16623,127039,1,59782,59782
127040,1006,CUST15574,127040,1,4077,4077
127041,1126,CUST11760,127041,1,42541,42541
127042,1067,CUST1304,127042,3,62561,187683
127043,1122,CUST13652,127043,1,33261,33261
127044,1095,CUST6865,127044,1,27906,27906
127045,1077,CUST24890,127045,3,7307,21921
127046,1145,CUST10981,127046,3,44025,132075
127047,1058,CUST6283,127047,1,30584,30584
127048,1132,CUST22659,127048,2,70510,141020
127049,1147,CUST9274,127049,1,1078,1078
127050,1143,CUST7559,127050,1,69740,69740
127051,1023,CUST6735,127051,1,970,970
127052,1021,CUST12770,127052,1,68275,68275
127053,1015,CUST24968,127053,3,74583,223749
127054,1148,CUST6599,127054,2,71763,143526
127055,1114,CUST13198,127055,2,68099,136198
127056,1041,CUST24489,127056,1,47282,47282
127057,1131,CUST11783,127057,2,13983,27966
127058,1165,CUST3350,127058,1,7305,7305
127059,1130,CUST19429,127059,2,41319,82638
127060,1138,CUST80,127060,2,29097,58194
127061,1120,CUST22772,127061,1,13411,13411
127062,1063,CUST15947,127062,2,36729,73458
127063,1152,CUST3659,127063,2,5227,10454
127064,1106,CUST19388,127064,1,62922,62922
127065,1140,CUST14364,127065,3,4245,12735
127066,1149,CUST21000,127066,1,8164,8164
127067,1058,CUST17767,127067,1,30584,30584
127068,1003,CUST7366,127068,2,29987,59974
127069,1002,CUST1556,127069,3,6084,18252
127070,1083,CUST15604,127070,3,62000,186000
127071,1127,CUST21139,127071,2,48957,97914
127072,1023,CUST22360,112808,2,970,1940
127073,1110,CUST17320,127073,2,59782,119564
127074,1107,CUST2883,127074,3,46956,140868
127075,1153,CUST20565,127075,1,35567,35567
127076,1040,CUST16869,127076,1,43394,43394
127077,1123,CUST14794,127077,3,5305,15915
127078,1039,CUST20352,127078,2,32418,64836
127079,1003,CUST3133,127079,2,29987,59974
127080,1095,CUST7530,127080,1,27906,27906
127081,1094,CUST20986,127081,3,55302,165906
127082,1150,CUST18389,127082,2,20500,41000
127083,1143,CUST14104,127083,2,69740,139480
127084,1147,CUST18345,127084,1,1078,1078
127085,1102,CUST11699,127085,3,51807,155421
127086,1089,CUST7090,127086,2,27654,55308
127087,1084,CUST17095,127087,1,19013,19013
127088,1105,CUST10517,127088,3,10198,30594
127089,1075,CUST1449,127089,3,38531,115593
127090,1093,CUST8707,127090,1,21494,21494
127091,1142,CUST19789,127091,3,34964,104892
127092,1070,CUST14094,127092,3,55906,167718
127093,1138,CUST2199,127093,2,29097,58194
127094,1059,CUST17229,127094,2,38017,76034
127095,1117,CUST14111,127095,3,47455,142365
127096,1088,CUST24787,127096,3,11521,34563
127097,1100,CUST5858,127097,1,57669,57669
127098,1155,CUST3679,127098,3,48052,144156
127099,1079,CUST13009,127099,3,51769,155307
127100,1107,CUST5218,127100,2,46956,93912
127101,1086,CUST10791,127101,1,24412,24412
127102,1133,CUST9562,127102,3,47319,141957
127103,1038,CUST12509,127103,2,30260,60520
127104,1075,CUST11497,127104,2,38531,77062
127105,1007,CUST18082,127105,2,8690,17380
127106,1022,CUST24448,127106,1,29936,29936
127107,1160,CUST23527,127107,1,32372,32372
127108,1086,CUST21079,127108,1,24412,24412
127109,1032,CUST3247,127109,2,43454,86908
